Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5
aligned_cpt1m010-fa14-20250512-0276-e91.fits.fz	1	0	60808.51280108793	2460808.512801088	NaN	NaN	0	1.4494785	NaN	NaN	1.502	NaN	NaN	10.27755402908607	25	50	85	6.836726568760981	0.6290620887183233	0.2425092233489426	0.2492660093600479	0.2806445020422408	0.0366127702438555	0.006441018918336	0.0034744821140116	0.0035145666280583	0.0037063286119439	186.73065499348152	97.66499628304719	69.79722887936934	70.92368298556295	75.72035062887892	162734.34808607824	855.948223598567	2070.7448719680838	1962.0746560369598	2071.2448719680838	2134.42534396304	20.752806626067365	-31.34344171581593	1112570.2412100888	1963.4954084936207	1120.2984621754717	993.1016410123641	9827.2099609375	566.6273709616895	0.0090633498935557	14844.025288211773	9.965809343799435	13.838193898063237	13.944607959574702	13.731779836551771	356.22549924088156	0.9846051779466237	2404.1373582304277	1668.1433998938105	2404.6373582304277	2428.3566001061895	20.75563882010077	-31.37510801008468	62839.84485439927	453.1204014423378	138.68244434453257	598.0642700195312	32.004070181457436	-0.5420285598694851	10.069341231167568	13.553767951161568	13.906376487299063	13.201159415024073	31.21352387606759	0.8933222507943619	2767.5066358723775	1839.7005680732238	2768.0066358723775	2256.7994319267764	20.758704747858328	-31.35631133949174	31762.0019432791	417.420956939329	76.0910572774515	273.9208984375	16.176254757655215	-0.352855352525095	10.80513218090831	14.071079228485278	13.695457297427218	14.446701159543336	55.65201791118573	0.8625051368003561	2212.055966834446	2437.369131335817	2212.555966834446	1659.1308686641828	20.753981961545414	-31.29187428234713	32470.37959033654	418.26861338044796	77.63044740056121	271.677978515625	16.537028530791204	-0.4879330229637808	10.196101617783567	14.55492243257747	14.499761409541794	14.610083455613147	313.78624487270554	0.8345185711260834	2789.6363241274385	931.211833153222	2790.1363241274385	3165.288166846778	20.758934780507797	-31.454723384323447	35662.12169806333	422.0667897939015	84.4940245487626	314.19476318359375	18.16256943805285	-0.5495298943326389	10.35138577177147	13.010976190922362	13.47981280553955	12.542139576305173	30.67262987814932	0.8596447192814506	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250512-0277-e91.fits.fz	2	0	60808.51328598382	2460808.513285984	NaN	NaN	0	1.4457017	NaN	NaN	1.502	NaN	NaN	9.433603288847479	25	50	85	6.834028103394588	0.6166835907626478	0.2557509898620041	0.2468261774541123	0.2770134076830572	0.0373724235922466	0.0064588834977367	0.0036306939705981	0.0035762945870604	0.0037633801534515	182.86285572371588	95.47835798226482	70.44135141466445	69.01729470138314	73.60760709464833	158903.38785115164	853.7074447646664	2070.288782514166	1962.9664083330595	2070.788782514166	2133.5335916669405	20.75280301864076	-31.34343312214158	1085950.2182993805	1963.495408493621	1108.3449244924825	979.7944613646725	12186.5546875	553.0699046210215	-0.0951504107827303	14844.025288211773	9.943827384502987	12.422914937697987	12.520246076372834	12.325583799023141	341.12672344647575	0.9803769775255354	2404.2314248088674	1668.9771229500286	2404.7314248088674	2427.5228770499716	20.7556407133932	-31.375124560332925	60613.66142658195	450.65720317714664	134.50059379779984	736.4912109375	30.870284271804998	-0.2735089935554476	9.58137726642809	12.098799257754383	12.336143478637156	11.86145503687161	336.92053605959285	0.9448946796439499	2766.907537973375	1839.8754786786242	2767.407537973375	2256.624521321376	20.758702348058364	-31.356397563541194	32362.864185218703	418.1400692759363	77.39718473108591	432.296630859375	16.482271384605504	-0.1729211765252033	8.637924814455237	11.803637295968922	12.47508651818674	11.132188073751106	352.5699118316947	0.8888117457932676	2211.702889340717	2437.6765073187225	2212.202889340717	1658.8234926812775	20.75398036700744	-31.29190907975689	31457.084008208898	417.05555667929303	75.42660325324171	379.9364318847656	16.020961328523068	-0.5766552910009575	9.858409415510286	12.281123337221645	13.313090210254773	11.249156464188518	358.86276077267445	0.8448552394577431	2790.688368652325	932.172194295445	2791.188368652325	3164.327805704555	20.758945259239677	-31.454766298921307	34469.778231142096	420.6519126070963	81.94370974687112	440.59906005859375	17.555313896856553	-0.1496896172231958	9.146477563340797	10.8553418037601	11.206805328883542	10.503878278636657	327.51948756777983	0.857233679268577	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936205	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250512-0278-e91.fits.fz	3	0	60808.51377202524	2460808.5137720252	NaN	NaN	0	1.4419515	NaN	NaN	1.502	NaN	NaN	9.457169917345167	25	50	85	6.81544377714946	0.6246904749629015	0.2450367919995425	0.2413259265648353	0.2891268844354642	0.0372866140184704	0.0065370348101025	0.0035686317269196	0.0035436002097986	0.0038425816578898	182.78526909880713	95.56174827117208	68.66407372639091	68.1019054851433	75.24287319745304	158892.91393762338	853.9785907249858	2071.6737280084776	1963.1557104403785	2072.1737280084776	2133.3442895596218	20.752807620162752	-31.343401160661646	1082925.7215293199	1963.495408493621	1106.979663263145	978.2706561537732	12950.5908203125	551.5295410647955	-0.0533906796710298	14844.025288211773	9.393833235764262	12.059018786268464	12.302941146039217	11.815096426497712	13.028162675703287	0.9559557245334184	2405.0960814183068	1668.855270164128	2405.5960814183068	2427.644729835872	20.755640480917744	-31.37512920334212	61094.03077420016	451.18985374570013	135.40648192109836	680.7451171875	31.114934371591453	-0.3566170167481885	9.643361703592731	12.458372718855347	12.81365099059565	12.103094447115044	0.7394971040211988	0.9445289130595014	2767.3808384108934	1839.5117629391743	2767.8808384108934	2256.9882370608257	20.758698826222428	-31.356434291191892	31271.85489852491	417.2327290817927	74.95062759660567	444.32879638671875	15.92662491760877	0.1498018259792681	9.14934927424072	11.946290993628484	10.917273415135766	12.9753085721212	64.60800817638196	0.7577712937282908	2211.8957974445593	2437.610108624067	2212.3957974445593	1658.889891375933	20.753975310812972	-31.29190994638074	30890.339805192823	416.37554341490676	74.18865083151978	362.4268493652344	15.732320876111274	-0.2389799237053047	9.759152823834429	11.445317528636728	11.621307525715428	11.269327531558027	32.398663634862444	0.9302242064104024	2790.7780440307924	932.5011183425064	2791.2780440307924	3163.9988816574937	20.758937528525554	-31.454723326289724	35636.68845970548	422.20303874139387	84.40651816704124	492.5821228027344	18.149616396121694	0.0631805678071955	9.3401525492937	11.42914588654453	11.467840377011136	11.390451396077925	41.10963613953227	0.9511756282800305	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250512-0279-e91.fits.fz	4	0	60808.51426521968	2460808.5142652197	NaN	NaN	0	1.4381513	NaN	NaN	1.502	NaN	NaN	8.983653711677576	25	50	85	6.988631421420836	0.6315315090465665	0.2516077860056106	0.2399659315424563	0.2793730551742481	0.0389370865281995	0.0067277750776886	0.003676743601527	0.003605201385826	0.0038527528571635	179.48521691163128	93.86929583019482	68.43223604199984	66.5610338678699	72.51258140132228	155498.76739361486	851.7110899765714	2071.1322994827224	1962.3013054810256	2071.6322994827224	2134.1986945189747	20.75280222951427	-31.343371216262025	1086723.5717992266	1963.4954084936207	1108.6937472305383	980.1837292884603	15702.9443359375	553.4637703242469	-0.2166267291301118	14844.025288211773	8.762771094246297	11.99087438322302	12.316969847381905	11.664778919064135	340.0094135987195	0.9314160854342551	2405.346271480539	1667.4640726730283	2405.846271480539	2429.0359273269714	20.755641478294237	-31.375128556121798	60190.300145878326	450.18724270545965	133.7005904124621	755.193359375	30.65466814208437	-0.4940994922223836	9.219290072373944	11.957761864194175	12.276834236659889	11.63868949172846	350.1842936700152	0.944896073451718	2768.0303880371457	1838.9852651299643	2768.5303880371457	2257.5147348700357	20.758701206662288	-31.35633307324063	31259.553534235914	416.81867386562953	74.99556880293012	446.61444091796875	15.920359884221993	-0.4108708595371507	8.872594719963828	11.079681512228918	11.414091337153465	10.74527168730437	17.503984598332984	0.9288898873495773	2212.7045559873927	2436.753021635953	2213.2045559873927	1659.7469783640472	20.753979251363262	-31.291897169282574	30093.090158449144	415.41707175718625	72.44066795607941	383.1531677246094	15.326284965207197	-0.4487378584075414	10.153859004416042	10.127048623200434	9.852826077201616	10.40127116919925	286.95556024141814	0.9367853164741387	2791.312704713416	930.9554567179956	2791.812704713416	3165.5445432820043	20.758941848203133	-31.454686773757366	33955.8235550515	420.0405657837319	80.83939105189779	485.29241943359375	17.293558929736516	-0.1301801892889083	7.909753667387771	9.736385330769869	9.640520525170306	9.832250136369431	308.66331597867963	0.9139397603115788	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250512-0280-e91.fits.fz	5	0	60808.51474884851	2460808.5147488485	NaN	NaN	0	1.4344635	NaN	NaN	1.503	NaN	NaN	8.491882058538355	25	50	85	6.709072598711481	0.6482659449947953	0.2517240563123365	0.2349949098825625	0.2743987969281839	0.036433520617582	0.006713112030501	0.0035780091914944	0.0034779652940353	0.0037214553139071	184.14560231859213	96.56712744393366	70.35310499222017	67.56677827854605	73.73427161754472	160293.57177593958	854.7881629427894	2070.5296048339515	1962.6033566674505	2071.0296048339515	2133.8966433325495	20.752802876459516	-31.343406297564538	1075421.2101515483	1963.4954084936207	1103.6071626745488	974.4601580378538	14044.0888671875	547.707524804758	0.0221757746549567	14844.025288211773	9.091557507793086	11.428636084698166	11.82399622602449	11.033275943371839	331.5565993949736	0.8805762488739858	2404.433879821635	1668.4053384161566	2404.933879821635	2428.0946615838434	20.755640085182506	-31.375090396378905	63043.74855251203	453.34534997925385	139.06340619882184	929.3964233398438	32.107917482159394	-0.166330359525727	8.335653313758325	11.32801280223801	11.539158081626576	11.116867522849443	348.81321258671244	0.960481100812025	2767.484197468336	1839.6581781352565	2767.984197468336	2256.8418218647435	20.7587028699257	-31.356315842812435	32235.338040162977	417.98755464183756	77.12032973753149	448.58477783203125	16.41732285225647	-0.1084794525289404	8.721043083960888	11.455862707494386	12.044873269231609	10.866852145757163	347.13933646086207	0.8919585979523218	2211.7944181073067	2437.822231464708	2212.2944181073067	1658.6777685352922	20.75397665533439	-31.291843399614677	30500.67101719707	415.90735604518613	73.3352526082355	472.853271484375	15.533864192021188	-0.0474799267729425	8.615611343780749	9.562891180845286	9.085547857023464	10.040234504667108	60.798686518871214	0.8249724540690571	2790.501749751366	931.2525857105859	2791.001749751366	3165.2474142894143	20.758942620629927	-31.454716259673873	34513.81416606748	421.2460949508451	81.93266259262266	606.15234375	17.577741214351107	0.2051983882691228	7.695545043398729	9.357893271954588	9.667775975036175	9.048010568872998	332.2973395629263	0.8895386495630374	1963.4954084936207	14844.025288211773	1963.495408493621	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250515-0271-e91.fits.fz	6	68544.421875	60811.53786747111	2460811.537867471	NaN	NaN	0	1.2437605	NaN	NaN	1.501	NaN	NaN	3.5538464492456443	25	50	85	6.751350608723826	0.6338896999531459	0.2524370738163126	0.2420402630926252	0.2748704998685338	0.0376084621549002	0.006711771626012	0.0037224511514297	0.0035596990058698	0.0038948982630784	179.51679547322703	94.4444679101506	67.81474451836819	67.99458681577015	70.57193315526767	159020.23392828627	870.6342302279122	2070.268928814319	1962.5784615215973	2070.768928814319	2133.921538478403	20.752799155781698	-31.343368538315357	1073601.3531311408	1963.4954084936207	1102.7599929420603	973.5584896101218	68544.421875	546.7806792350993	-0.673484136808143	14844.025288211773	3.5463877382228635	8.710911911805443	8.804340459297004	8.617483364313882	332.07832791675105	0.9625011830130299	2404.0541878094177	1668.636472005413	2404.5541878094177	2427.863527994587	20.75563554065436	-31.37500488397048	61694.059503631775	451.8542999751843	136.535293582511	3618.267333984375	31.420526494107264	-1.6446954271312098	3.5633883144099983	8.210475675991786	7.888442580856098	8.532508771127475	82.10231850357437	0.921660813051459	2767.1425904020057	1839.6770998832362	2767.6425904020057	2256.822900116764	20.758697426508416	-31.356244029651158	32051.592347169346	432.4306495354426	74.1196128942344	1852.70849609375	16.32374193925877	5.607381230432293	3.6702788581480665	9.160681392521656	7.967080187463842	10.354282597579472	84.70148655563456	0.7657906207934333	2211.478126194707	2437.805350178754	2211.978126194707	1658.694649821246	20.753970786643546	-31.291811663732684	30988.76936663596	416.49371936329123	74.40392958148227	1790.189453125	15.78245064011141	-1.3204995904280772	3.4230220472808366	8.803668732555794	8.399568386119249	9.207769078992339	290.378690284008	0.8855602189493238	2789.999986612562	931.4452208083775	2790.499986612562	3165.0547791916224	20.758938434873087	-31.454601602899963	34285.81271084918	439.73670475839606	77.96895810570734	1902.3726806640625	17.46162102673467	7.468595159142183	3.566155288166456	8.215278731789464	8.711299851256728	7.7192576123222025	19.694593921670847	0.8547421488737087	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250515-0272-e91.fits.fz	7	0	60811.53834308451	2460811.5383430845	NaN	NaN	0	1.2414922	NaN	NaN	1.501	NaN	NaN	4.149869859726406	25	50	85	6.7308231133495955	0.6239797963099487	0.2532425380548347	0.242969698124744	0.2791423718162819	0.0373445786873814	0.0065848997797054	0.0037187498655166	0.0035466940900123	0.0039073227212305	180.23561517977234	94.75919409328681	68.09883622534423	68.50596413402553	71.44082834508568	159998.59134798663	872.4271695320105	2070.2211525946464	1962.0900815800615	2070.7211525946464	2134.4099184199385	20.752798934045757	-31.343324185763297	1076922.216748405	1963.4954084936207	1104.2646719201139	975.2392194851572	43904.8046875	548.4719811871686	-0.0951119829051919	14844.025288211773	4.095351562974682	9.35183096828599	9.517546751153818	9.186115185418162	351.2954447449393	0.9635344274290357	2404.166590780433	1667.8492718542616	2404.666590780433	2428.6507281457384	20.75563666340282	-31.374997466178456	61476.065568084814	451.61301406239045	136.1255403494459	2491.962890625	31.309503094406928	-0.8827341498615867	4.164781107657405	8.956902561221014	8.839675909255293	9.074129213186735	78.50454597801239	0.9719633947878	2767.422504308228	1839.2090553508974	2767.922504308228	2257.2909446491026	20.7587002421444	-31.35620384204855	32330.892167968843	434.3840544003153	74.42927943707083	1294.050537109375	16.465988169930515	6.243369631000633	4.1460150275417025	9.5946407286993	10.292953599223068	8.89632785817553	27.110439992232664	0.7765331186516726	2211.7716343922557	2437.0681321875672	2212.2716343922557	1659.4318678124328	20.75397383908804	-31.29179218394248	31275.749922829673	416.8380966577572	75.03092969093098	1242.5968017578125	15.928608637197781	-0.4819220203337498	4.160069025261892	11.084569244982571	11.006185259802464	11.162953230162676	313.3044698748778	0.7836393062739041	2790.070262959887	930.7295799359886	2790.570262959887	3165.7704200640114	20.75893891316034	-31.45459440366204	34915.883689103306	441.2837478591305	79.12342989855449	1524.84033203125	17.782513540935913	7.798255118951926	4.1831325751963515	9.190841185478344	10.103867927484512	8.277814443472177	8.981142594704258	0.8107076254053567	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.495408493621	14844.025288211773
aligned_cpt1m010-fa14-20250515-0273-e91.fits.fz	8	0	60811.53883152781	2460811.538831528	NaN	NaN	0	1.2391683	NaN	NaN	1.502	NaN	NaN	4.7372686696873245	25	50	85	6.793813995050539	0.6290699852147551	0.2488232321549101	0.2427581194694159	0.2808407607103352	0.0380315175720034	0.0066967476734693	0.0037233075237877	0.0035810465675692	0.0039528704176378	178.63641602489582	93.93664146955427	66.8285470821881	67.78971311568314	71.0472975428728	158211.3559893216	870.6442686522515	2070.050156698614	1962.0268096177876	2070.550156698614	2134.473190382212	20.752800006504007	-31.343402238573624	1074858.524496176	1963.4954084936207	1103.329859038104	974.1950838104304	37492.4765625	547.420951353688	-0.2891430747686334	14844.025288211773	4.826421532578159	9.38429646922442	9.608784812205764	9.159808126243078	344.21231729775053	0.9453648791223159	2403.73192097049	1668.1537804696836	2404.23192097049	2428.3462195303164	20.755634860200004	-31.37503107313619	61093.7628685662	451.18955685768293	135.40597724392097	2416.2626953125	31.114797928372486	-1.510423361452838	4.607433293875806	9.189404832646016	8.368157394506355	10.010652270785675	276.6414226799442	0.8317253812568858	2767.40329548746	1839.4083461822866	2767.90329548746	2257.0916538177134	20.758701424205494	-31.35625357093239	31523.004975607997	432.616048411865	72.86600922764899	1219.9046630859375	16.05453460153096	5.917275228065556	4.6669466910829085	7.465352597872208	7.1602530729101055	7.7704521228343095	305.09142995456483	0.7823018842653375	2211.5799964244266	2437.2769038936717	2212.0799964244266	1659.2230961063283	20.753974642883442	-31.29185118275937	30904.719636892474	416.39281091987954	74.22010857636786	1126.3509521484375	15.739644464257927	-1.2225955056757722	4.861664594167104	10.12341780384908	10.573980197369533	9.672855410328625	331.0821697760953	0.8449697534754345	2789.604795906096	931.2153913266689	2790.104795906096	3165.284608673331	20.758935986423232	-31.454594673872805	34689.86850825491	440.3519138034101	78.77760359579541	1353.3692626953125	17.66740495454926	7.5303877026811525	4.723877236732649	7.185461872467249	8.715208001937762	5.655715742996736	340.99266333695385	0.5642546914922097	1963.4954084936207	14844.025288211773	1963.4954084936205	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250515-0274-e91.fits.fz	9	0	60811.539322251454	2460811.5393222515	NaN	NaN	0	1.2368268	NaN	NaN	1.501	NaN	NaN	5.929043564584445	25	50	85	6.815374473208408	0.6311955871125698	0.2476380754775829	0.2403800274354991	0.2833120453941	0.0382177992349013	0.0067313963774341	0.0037184867380979	0.0035756063084463	0.0039747529450158	178.3298517876056	93.76889306779677	66.59646596030557	67.22776690142736	71.27790061753679	157729.46172814557	869.5383937434962	2070.604338533491	1962.0642073144247	2071.104338533491	2134.4357926855755	20.752798775424402	-31.343362477557953	1074985.3471349059	1963.4954084936207	1103.3873282022673	974.2592828996537	28450.4140625	547.4855415932074	-0.4559593582825078	14844.025288211773	6.174734217916806	9.832685102076912	10.13947090908221	9.525899295071614	358.3893163388187	0.9393937725233517	2404.476671798432	1667.8435194696174	2404.976671798432	2428.6564805303824	20.75563581934707	-31.375033397682238	61033.84596366977	451.1231482268471	135.29309281415755	1758.4749755859375	31.084282499287575	-1.4435482132085704	5.7299606203971525	9.635917914825512	9.911329280190406	9.360506549460618	30.70252905110481	0.8870008710996804	2767.708007971108	1839.103404838611	2768.208007971108	2257.396595161389	20.758699158111646	-31.356251247829388	31307.01211849546	431.318199771039	72.58449129926461	859.8125	15.944530342708552	5.510091144504135	6.087333773232954	8.162730834861588	8.229348838737033	8.096112830986144	26.213937098463543	0.9735819048500602	2211.8853268402167	2437.2435372648456	2212.3853268402167	1659.2564627351544	20.753971407901144	-31.291809809779696	30567.25479205586	415.9873840568821	73.48120631436288	795.984130859375	15.567775030096369	-0.9373335261836533	6.163105940238283	8.988757809437335	9.551803262985542	8.425712355889125	330.0582424892044	0.7756703960320538	2790.368938924041	930.9008708427234	2790.868938924041	3165.5991291572764	20.758937858297376	-31.454610200216433	34821.348853924486	439.8909298675066	79.15905168677276	959.5818481445312	17.734367344734036	7.2887317130888505	5.490083271137032	9.2010226301513	10.10532915013964	8.296716110162958	7.335044570120669	0.8154367766425045	1963.495408493621	14844.025288211771	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250515-0275-e91.fits.fz	10	0	60811.539800034836	2460811.539800035	NaN	NaN	0	1.2346034	NaN	NaN	1.502	NaN	NaN	6.395365940655889	25	50	85	6.728086761564151	0.635379313736184	0.2513752956117216	0.2427546250377322	0.274313563257583	0.03733053749651	0.0066977447696836	0.0037100219105311	0.0035463915208283	0.0038721862315506	180.23010684464853	94.86466498576371	67.75574421762207	68.45116327737958	70.84203776731374	159935.46287013398	872.0967382883136	2070.7314328063635	1962.0582080846048	2071.2314328063635	2134.4417919153952	20.75279975548698	-31.343384006541257	1076059.6704411833	1963.4954084936207	1103.8740525032958	974.8029387962903	26586.755859375	548.0326899601606	-0.047043083370038	14844.025288211773	6.508793952513931	10.149846360482695	10.39561621686087	9.904076504104522	339.33940663804117	0.9375032908377906	2404.649477030744	1668.0558520808331	2405.149477030744	2428.444147919167	20.755636070087334	-31.37502695758046	62138.296471626854	452.34560882194154	137.3690719214798	1562.39013671875	31.646774524061097	-1.183105695327656	6.605814686464449	10.408028413437334	10.535573080087694	10.280483746786974	326.7745728824273	0.9404363065970668	2767.847987354487	1839.09832296507	2768.347987354487	2257.40167703493	20.75869846870519	-31.356278576628355	32127.711325901033	434.3981725443637	73.95913094597545	808.9651489257812	16.362509016789186	6.340275144945269	6.573275983742205	10.298603847213524	11.02771424079155	9.569493453635497	15.975911598001911	0.8456950077025637	2212.2516489975433	2436.895674940803	2212.7516489975433	1659.604325059197	20.753974602274372	-31.291884555272617	31241.141684020466	416.7965871176089	74.95536827705608	708.5407104492188	15.910982805907572	-0.571512101272559	6.309575373547783	10.74641483968358	10.235943923663807	11.256885755703351	285.57716034789394	0.8947417357897194	2790.7348678819276	930.7156643777956	2791.2348678819276	3165.7843356222043	20.758938054500568	-31.454629715026023	34428.31338858564	439.9034027713961	78.2633486617446	950.3187866210938	17.534196025952912	7.470452437971243	5.979369707011078	8.766824045229068	10.239286077145449	7.294362013312687	12.514662128994937	0.6855527402222203	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
