Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	N_Src_Pixels_C6	N_Sky_Pixels_C6
aligned_coj1m003-fa19-20250503-0274-e91.fits.fz	1	88074.875	60799.25869046291	2460799.258690463	NaN	NaN	0	1.0905592	NaN	NaN	19.998	NaN	NaN	27.169780534151727	25	50	85	6.7909537413746826	0.5427974389025257	0.1794223365640668	0.1709754276955147	0.1934184532287615	0.231472303042108	0.003671786227152	0.000566761466552	0.0002590664095415	0.000252075053691	0.0002802713454837	0.0003099096214981	1849.4959459124145	957.7176130281339	692.5727533785916	678.271908274863	690.1114093377994	746.9026031628392	4902408.02198901	2509.5571352078714	1974.1645666561362	2068.2088122084538	1974.6645666561362	2028.2911877915462	20.75218365710378	-31.341303243404766	33292026.098671526	1963.4954084936207	5794.986387443486	5744.970543987529	88074.875	16955.489661273474	66.24663082477083	14844.025288211773	27.19131962214753	22.024242328130207	22.244929749342393	21.803554906918023	0.1411263875458854	0.9801581685808151	2311.506404818048	1777.0957567420917	2312.006404818048	2319.404243257908	20.75503085519738	-31.372768562224074	1724798.377085558	1402.703361951654	1229.6244693430808	4777.56689453125	878.4326001601452	45.07785290337486	26.969961902677234	21.836495144878963	22.1342476286609	21.538742661097025	18.484817549500463	0.9664358199271509	2673.507913894066	1952.2165818806761	2674.007913894066	2144.283418119324	20.758085339276416	-31.353817988044025	745790.0998027372	994.3181232243393	750.0518017154467	2203.358642578125	379.82777885633146	45.12287137150829	26.926304282506138	21.821859203669426	21.948644618279204	21.69507378905965	33.86922594393173	0.9697842449406742	2111.0319692931694	2545.290581901208	2111.5319692931694	1551.209418098792	20.753338235309982	-31.289730803662813	715806.0608898152	978.5850956370857	731.470430196779	1987.7139892578125	364.5570332344074	44.64801810918307	27.317845127924596	22.213593645462133	22.142619512162888	22.28456777876138	282.1247981406833	0.9930159063833613	1838.2572285108663	2628.22968783094	1838.7572285108663	1468.2703121690602	20.7510380216249	-31.280762633166365	794537.8874811373	1064.0890078377504	746.6836717876203	2470.95458984375	404.65482325252844	87.79486324317547	27.333872141474334	20.60159721045966	20.582313097175035	20.62088132374428	311.8218583651504	0.983230763685226	1818.0554352389265	2677.0612624929677	1818.5554352389265	1419.4387375070323	20.750867779285805	-31.275483398418608	921475.5967297625	1118.8018399456275	823.6271731324156	2594.334716796875	469.3036677059061	84.418868589877	27.279380128180506	20.844463562493836	20.78680894781128	20.902118177176394	307.6152032721809	0.978531157968511	1963.495408493621	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211775	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_coj1m003-fa19-20250503-0278-e91.fits.fz	2	90458.375	60799.26083907392	2460799.260839074	NaN	NaN	0	1.0852134	NaN	NaN	20	NaN	NaN	26.976683192353537	25	50	85	6.796347714743165	0.5440414805715391	0.1787027118110027	0.1711413213237355	0.1937600485974443	0.2309185152803013	0.0036707287295739	0.0005672948125962	0.0002581147418496	0.0002519094112823	0.0002802763170689	0.0003091911482414	1851.4982215893933	959.010145151489	692.3382621637151	679.3764490678258	691.3179487434645	746.8471092840803	4910043.055086634	2510.781087754218	1974.0391077745217	2067.8499486717355	1974.5391077745217	2028.6500513282645	20.752182598240108	-31.341342035408783	33370359.896728594	1963.4954084936207	5801.666181316651	5751.8579755920055	90458.375	16995.384737023698	65.85505494047375	14844.025288211773	27.00433390657487	21.78358918691978	22.003384450673195	21.563793923166365	0.8384960531791668	0.9800132091149627	2311.2524345423953	1776.7235576374464	2311.7524345423953	2319.7764423625536	20.755028712460515	-31.372808805264185	1730048.7888256377	1404.3796011203603	1231.8954130674292	4900.19091796875	881.1066129015899	44.83267745954412	26.783276594821242	21.588781296994938	21.899349245050793	21.278213348939087	20.678876223773575	0.9623838400833414	2673.0847479745175	1951.9235773340883	2673.5847479745175	2144.5764226659117	20.75808176995797	-31.35384969471216	744409.934973878	993.1054425315903	749.5779431801861	2233.3046875	379.124866680989	44.65959934737071	26.501398300633507	21.602781392290936	21.737650131192897	21.46791265338898	33.873699668482374	0.9675551968822883	2110.7754084819217	2544.8473187885565	2111.2754084819217	1551.6526812114435	20.75333607193617	-31.289778722379133	717514.8215709422	979.2190812003181	732.7418708910562	2033.1639404296875	365.42729790308715	44.437714758080325	27.26510941218531	21.90855780829966	21.87533388741504	21.941781729184278	85.93492418675861	0.9969409304675402	1838.0253181837747	2627.891670039195	1838.5253181837747	1468.608329960805	20.75103606536454	-31.280799166825854	796952.6054142126	1065.3109924694124	748.0938533891032	2468.376953125	405.8846289972375	87.87914077754255	26.995436893361525	20.17560832216276	20.204793781584502	20.146422862741012	319.94924170296747	0.9833092191065228	1817.7854920373861	2676.6612492038207	1818.2854920373861	1419.8387507961793	20.75086550223841	-31.275526632111237	921116.9043019635	1118.8045704824617	823.3045597094322	2747.42431640625	469.1209871525178	84.58295216688263	27.31054404654477	20.578596410929634	20.573996488258807	20.583196333600466	314.23555890502865	0.9833822652740296	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_coj1m011-fa12-20250626-0793-e91.fits.fz	3	75879.015625	60853.09716572333	2460853.0971657233	NaN	NaN	0	1.1306737	NaN	NaN	20.001	NaN	NaN	26.791244150909304	25	50	85	6.85986667042769	0.5370411664910837	0.1802756611941877	0.1722250981341623	0.1931501503198388	0.2331312539842014	0.0034745169311939	0.0005268757437687	0.0002417444488933	0.0002355447267223	0.0002619910623651	0.0002908390530666	1974.33680890727	1019.2937762700506	745.7282349996285	731.1778978486337	737.2394637290959	801.5816704326163	5388887.35021786	2580.4530687151814	1971.7904597675602	2070.1641541469594	1972.2904597675602	2026.3358458530406	20.75251890631278	-31.342296034364175	36967048.72444889	1963.4954084936207	6102.0145934743205	6058.171143016041	75879.015625	18827.16331524795	56.21262579338521	14844.025288211773	26.658594155719907	21.897553896366347	22.127044702993942	21.668063089738755	334.77090322385504	0.9676046345840856	2304.6520627687946	1774.6817541167197	2305.1520627687946	2321.8182458832803	20.755328442135674	-31.374232184486598	1882873.674266572	1447.911163255914	1300.4069048218116	3998.52685546875	958.9396879267973	31.941350635424566	26.659560145079155	21.899538557495	22.158179371976388	21.640897743013614	337.53155928007186	0.9671751648268184	2668.690861370327	1944.627616097217	2669.190861370327	2151.872383902783	20.758400139817237	-31.355839274540283	823100.2825039894	1017.6057697607106	808.8596851190623	1771.162109375	419.2015315867053	31.423253546335573	26.896133773333933	21.96092005471302	22.29785493295874	21.6239851764673	340.1200708642184	0.9608584841634457	2115.1925236275615	2544.966554924095	2115.6925236275615	1551.533445075905	20.753728425026058	-31.29096923431169	791743.5432857408	1002.4089865887829	789.8408273254406	1725.34130859375	403.2316754400564	31.71967668226081	26.878639534753848	22.03295188009252	22.183468183837622	21.882435576347415	334.00634685961666	0.9780559138897621	1843.8106165243105	2631.7768187328443	1844.3106165243105	1464.7231812671557	20.75143989517123	-31.281584180150553	872366.6518184997	1093.794675208842	797.5597903253056	2016.5174560546875	444.2926874414099	81.62029610993835	26.85194075200684	20.29278474843693	20.47615726941968	20.109412227454175	328.1740905170607	0.960079202332246	1824.3547277279151	2680.791623080096	1824.8547277279151	1415.708376919904	20.751275918683397	-31.276285273679548	1018803.1983430579	1151.3293328153538	884.8929401040892	2268.833251953125	518.8722081732171	73.8549249126055	26.802596544562142	20.822308015375373	20.972748148954956	20.67186788179579	327.0844351503829	0.9653102105050422	1963.4954084936207	14844.025288211771	1963.4954084936207	14844.025288211773	1963.495408493621	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_coj1m011-fa12-20250626-0795-e91.fits.fz	4	75101.28125	60853.09822060168	2460853.0982206017	NaN	NaN	0	1.1273557	NaN	NaN	20.002	NaN	NaN	26.84635550450902	25	50	85	6.859363684213463	0.5358071677617388	0.1807153143580477	0.1722051447648006	0.1932218316257432	0.2333919929410309	0.0034735190909527	0.0005256497428665	0.0002420706095869	0.0002354555370633	0.0002620610170526	0.0002910132268723	1974.7591720684054	1019.3235610462584	746.5396756195129	731.3701215636762	737.3161937587138	801.9978866577203	5392118.3712143395	2581.4630228423152	1971.9534624279943	2070.2772682691298	1972.4534624279943	2026.2227317308702	20.752511843450726	-31.34239190317915	36986500.93648789	1963.4954084936207	6103.620633835936	6059.764057328547	75101.28125	18837.070245488205	56.28033233179251	14844.025288211773	26.85371510415223	21.916204046524797	22.046652344494007	21.785755748555584	332.97810340696213	0.9799280162780533	2304.8435708823176	1774.912522478708	2305.3435708823176	2321.587477521292	20.755321620011593	-31.374315368423563	1881183.8708416603	1447.049785500817	1300.0132336086774	3995.088134765625	958.0790781094266	31.57977730443409	26.917591762586923	21.997300709118974	22.159286897765185	21.835314520472767	333.52438460491874	0.9758481532593606	2668.819527704809	1944.8291817223205	2669.319527704809	2151.6708182776792	20.75839279160693	-31.355925656967447	825294.9332156357	1019.0176142591451	809.8927061389892	1711.6756591796875	420.319258015885	31.72944963734881	27.063826465645754	22.02274692383122	22.232199035910135	21.813294811752307	340.5973548574013	0.9758839316935043	2115.3747493421897	2545.132730756591	2115.8747493421897	1551.3672692434088	20.75372152930708	-31.29105938170441	792139.949948963	1002.6360566238961	790.0573141327857	1735.7449951171875	403.4335636958209	31.74615836987424	26.826601319263258	21.882567862786317	22.036060184168978	21.729075541403652	336.37182416694634	0.9795408476246241	1843.9420547827515	2631.9276561305187	1844.4420547827515	1464.5723438694813	20.751432569657304	-31.281675957066074	873161.1846301185	1094.7030681289589	797.6237667100955	2043.354248046875	444.697339679547	82.15712116351594	26.73501557705375	20.107195752429398	20.380596941052904	19.833794563805895	346.0028858906112	0.9696676297068356	1824.4533170508407	2680.9205704048754	1824.9533170508407	1415.5794295951246	20.751268316399067	-31.276379414057192	1020338.4325779618	1152.3660395033132	885.4291063781633	2359.816162109375	519.6540965485414	74.23861112461177	26.68138279835218	20.611906356017386	20.875910384689103	20.347902327345665	348.0794668991013	0.9723794544718707	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.495408493621	14844.025288211773
aligned_coj1m011-fa12-20250626-0797-e91.fits.fz	5	77007.1796875	60853.09927557316	2460853.099275573	NaN	NaN	0	1.124085	NaN	NaN	20.003	NaN	NaN	26.666000297944347	25	50	85	6.848399971456959	0.536763641648639	0.1803706774216826	0.1718677815305241	0.1928528546693771	0.2339198748903152	0.0034661276928965	0.0005261457252707	0.000241697722412	0.0002349545204146	0.0002616547453131	0.0002912224479523	1975.8071768365985	1020.1805619013344	746.2655238190816	731.493827942854	737.0508585219675	803.2343541341095	5398410.017030859	2582.8742778386127	1971.837333506493	2069.7283545468604	1972.337333506493	2026.7716454531396	20.75251930169011	-31.34234314449693	36970471.0065471	1963.495408493621	6102.306972784706	6058.441696137113	77007.1796875	18828.906269208223	56.27829645470655	14844.025288211773	26.64080000610249	21.864422873315895	22.099453083972236	21.62939266265956	335.38461045123717	0.967605680108822	2304.5903103670944	1774.3550346634986	2305.0903103670944	2322.1449653365016	20.755327921841637	-31.37426750513881	1885566.616311508	1448.6768063534323	1301.578521891161	4159.3134765625	960.3111920481142	31.727607061350312	26.568561470620217	21.82544277699571	21.876307969515764	21.774577584475658	320.52237748554097	0.9759587528658936	2668.5945923123877	1944.4175924710107	2669.0945923123877	2152.0824075289893	20.758399328736296	-31.355861986002722	824922.9588613353	1019.1488738615262	809.4234120435473	1797.118896484375	420.1298130328759	32.017095343530485	26.876844102950344	21.868368443123977	22.034915647274456	21.701821238973494	331.1752536334247	0.9719299920286871	2115.2110027052004	2544.781269465692	2115.7110027052004	1551.7187305343082	20.753728581063953	-31.290989263401055	791738.4265036094	1002.0481728530594	790.1201239151504	1749.3236083984375	403.22906948431586	31.396663778445138	26.800069686892254	21.892752544628742	22.058275204943715	21.727229884313765	336.4326625064911	0.9780148512365126	1843.8058765527926	2631.6185722287228	1844.3058765527926	1464.8814277712772	20.75143985495348	-31.281601286481653	872780.5599700083	1094.8425982262736	797.1744626889543	2121.652587890625	444.5034891319655	82.46574048693944	26.548805076104525	19.96379585906186	20.036512450500528	19.891079267623198	326.3183680016914	0.981248798139536	1824.3185074934802	2680.650556970201	1824.8185074934802	1415.8494430297992	20.751275613024738	-31.276300522090942	1023401.4553843981	1153.7459699395383	887.0249448741556	2423.60498046875	521.2140812539736	74.29224821763961	26.560921444996232	20.49806069587498	20.59115044846082	20.40497094328914	331.8690395102308	0.9837782167284158	1963.4954084936207	14844.025288211773	1963.495408493621	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_coj1m011-fa12-20250626-0798-e91.fits.fz	6	77098.1171875	60853.099822193384	2460853.0998221934	NaN	NaN	0	1.1224087	NaN	NaN	19.999	NaN	NaN	26.83342205609937	25	50	85	6.869860840293113	0.5367441957243061	0.1804093569202193	0.1725207816215665	0.1930608426547402	0.2329448166362184	0.0034793480864034	0.0005266056596649	0.0002419131427983	0.0002357128024439	0.000261972223425	0.0002907064473736	1974.4678226185997	1019.2526150702821	745.760874474966	731.9109519418771	736.9515749827015	801.3059866431626	5389154.703031347	2580.6241595862	1971.3960117412819	2069.8853738922344	1971.8960117412819	2026.6146261077656	20.752515577546227	-31.342434268848017	37022742.85663652	1963.4954084936207	6106.529823082372	6062.812092834204	77098.1171875	18855.52810385235	55.95635658173112	14844.025288211773	26.722705863232076	21.977738332628604	22.06146620682119	21.894010458436014	324.1254593451662	0.9759602162556437	2304.239229834274	1774.6946619315606	2304.739229834274	2321.8053380684396	20.755324960339976	-31.37433890444636	1882289.5279256727	1447.6001745119047	1300.2827445501896	3865.93994140625	958.642184638339	31.799072037741862	26.86664264578733	22.033610895306424	22.145499647045984	21.921722143566864	327.3795157445998	0.9760371287523829	2668.209260220787	1944.5465452238082	2668.709260220787	2151.953454776192	20.758396082448318	-31.355956177849823	823658.2746634163	1018.2382112705413	808.9052891028994	1754.458251953125	419.4857146599191	31.751412681010233	27.29020442909469	22.136356061556057	22.277056194947818	21.995655928164293	331.8291892206636	0.9773218555145644	2114.9541440755966	2544.849464053781	2115.4541440755966	1551.650535946219	20.753726415865835	-31.29108999496803	792942.1774177005	1002.7151553014036	790.7950460560777	1731.1790771484375	403.84213479064863	31.456670886705506	26.803681906683174	22.052945146802124	22.21490474391282	21.89098554969143	337.06353424674654	0.9791228459806929	1843.4613125042677	2631.634132571465	1843.9613125042677	1464.8658674285348	20.751436947859894	-31.281707697366855	872071.8264869575	1093.9383806404803	797.1855105553348	2152.71240234375	444.14253413304624	81.89432394487552	26.69681998310185	20.163857708324173	20.379167934686688	19.948547481961654	335.8766618996568	0.9684319094559033	1823.954974607444	2680.641217492391	1824.454974607444	1415.8587825076088	20.751272545918912	-31.2764096233619	1018192.8965375997	1151.1415506323362	884.507119023107	2399.45654296875	518.561384016044	73.93496554185009	26.620477508697125	20.643064369762605	20.849618243541503	20.436510495983704	338.65315403798314	0.9731359056174195	1963.495408493621	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_coj1m011-fa12-20250626-0799-e91.fits.fz	7	0	60853.100326244254	2460853.1003262443	NaN	NaN	0	1.1208915	NaN	NaN	15.191	NaN	NaN	26.694643886093584	25	50	85	6.854644478228315	0.5361337162401595	0.1797322441928325	0.1723608054059467	0.1933854839236002	0.2339081385643362	0.0040446901428154	0.000612275834475	0.0002827487073088	0.0002761435408222	0.0003064201782524	0.0003401153629023	1694.726724716899	875.6408240410628	635.6607105422037	624.1710557224499	631.1121056926555	687.7317642117414	4092112.991956088	2286.558092568471	1971.7322055443901	2070.6839536509815	1972.2322055443901	2025.8160463490185	20.752518414607714	-31.342347943793484	28049979.72459815	1963.4954084936207	5318.510164190129	5274.029541855624	54827.140625	14285.737365751158	42.29525072111156	14844.025288211773	26.71704875260064	21.993042840899488	22.15737228062779	21.828713401171186	333.1369333388523	0.9750544789006131	2304.436364701692	1775.511398298503	2304.936364701692	2320.988601701497	20.75532662195688	-31.374250607963287	1428208.8352450805	1274.5131866044228	1120.5916504089973	2995.895263671875	727.3807868696733	24.12535817918273	26.756638036817936	22.010039171930963	22.139579616738953	21.88049872712297	330.56900591416877	0.9774905651313422	2668.522837335794	1945.3672037895117	2669.022837335794	2151.1327962104883	20.758398723507216	-31.355867438925923	623433.5419374161	905.2494080657997	688.6870473292822	1277.7552490234375	317.5120956436102	24.06594935133256	27.278732948668246	22.125339099213402	22.240500884755424	22.01017731367138	327.85709368300144	0.9762891103212722	2115.1427015364175	2545.417610177116	2115.6427015364175	1551.0823898228841	20.753728005440557	-31.291028575864665	601623.5683190232	892.9849459756865	673.7219602976418	1292.859619140625	306.40436729138287	23.956017013050506	26.686954738490314	22.02875783373498	22.27615169446513	21.781363973004822	345.9128658159383	0.9748396619709324	1843.6022464384253	2632.3713297726536	1844.1022464384253	1464.1286702273464	20.751438137447504	-31.281628009275746	663117.8792435704	971.4750548607293	682.5886840075734	1634.50439453125	337.7231626695321	62.12024329454694	26.44359643498262	20.08513807792159	20.234272587944968	19.936003567898215	354.451167272281	0.9849803971209318	1824.0941973989777	2681.3372722556646	1824.5941973989777	1415.1627277443354	20.751273721077975	-31.27633438308128	775729.1672109979	1021.4213925224324	759.460466453821	1747.89111328125	395.07562067900716	56.239841631473745	26.284892405001724	20.545817332375755	20.695326574659816	20.39630809009169	352.3971445623431	0.9850310735919711	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250616-0669-e91.fits.fz	8	0	60843.5579300113	2460843.5579300113	NaN	NaN	0	1.0024049	NaN	NaN	20	NaN	NaN	32.43578074853006	25	50	85	6.845938569361615	0.5401070628349559	0.1793844991888627	0.1713489003849714	0.1934522244618545	0.2327831902169666	0.0042987172565653	0.0006489724230533	0.0003184176124025	0.0003111480624797	0.0003359999235893	0.0003671717066846	1592.5538156541957	832.2496359611614	563.3623650256116	550.6989149133088	575.7507989742737	633.989999716798	5261668.951300694	3182.2577710286882	1972.1455882881367	2070.269847788961	1972.6455882881367	2026.2301522110388	20.75239517582296	-31.34476823422739	36021062.4129219	1963.4954084936207	6081.401107989004	5923.151881167945	55325.85546875	18345.376443002224	368.75235805726953	14844.025288211773	32.641799198218756	26.31848354924025	27.29645970199775	25.34050739648275	8.29167941156846	0.9253415202629429	2305.9236841403663	1776.3627873833009	2306.4236841403663	2320.137212616699	20.755212475391396	-31.376534662656564	1845238.3158776837	1664.2283266468069	1108.7651173415534	3117.866455078125	939.7721572943922	351.678264258528	32.77535526515362	26.35809648429977	27.405055917411776	25.311137051187764	10.757768811368651	0.9180858269222761	2669.217567162498	1947.6075419136366	2669.717567162498	2148.892458086363	20.758277976263493	-31.358002022084488	800300.3688583466	1322.2852667823433	605.2403282128388	1553.330322265625	407.58963091863353	362.34764574759345	32.16196331297577	26.392934792815353	27.42607219795881	25.3597973876719	13.96169114792915	0.9151190389478973	2113.7089606668583	2545.386097352038	2114.2089606668583	1551.1139026479618	20.75358928663346	-31.293407787065505	769694.826792264	1306.2345358178243	589.2470346532091	1512.2291259765625	392.0023563399968	357.1371233385915	32.44429655390397	26.399905823466096	27.2626658230965	25.53714582383569	11.504108749216154	0.9314122249455462	1842.074201369459	2631.142205045349	1842.574201369459	1465.3577949546511	20.751298577305768	-31.284136126153424	852888.4040330735	1373.3160878842043	621.0430443198795	1916.7230224609375	434.372497304388	400.5673581840577	32.671311911558384	25.413701395043	26.30781104678442	24.519591743301582	11.079757332985652	0.9267898787528988	1822.3823183004301	2680.0225720821772	1822.8823183004301	1416.4774279178228	20.751132614092974	-31.27885170571175	993547.0357393256	1420.0086378273936	699.6767549663978	2118.59521484375	506.0093501830837	395.9653884546735	31.919958249369813	25.673525233600976	26.446839226878332	24.900211240323618	12.178853464227458	0.9359766330139002	1963.4954084936207	14844.025288211773	1963.495408493621	14844.025288211773	1963.495408493621	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
aligned_cpt1m010-fa14-20250616-0670-e91.fits.fz	9	0	60843.558454502374	2460843.5584545024	NaN	NaN	0	1.0022233	NaN	NaN	20	NaN	NaN	33.580039133078834	25	50	85	6.847905782232134	0.541837389712304	0.1794531665301946	0.1716526765941236	0.1934191551365629	0.2313014289990707	0.0043095001993614	0.0006522076444636	0.0003192872138773	0.0003120962670154	0.000336755710108	0.0003668217227701	1589.0255169838263	830.7743619869659	562.0430719758066	549.9991340353464	574.3604320013745	630.5554296304656	5247385.352539182	3180.9009148263485	1971.824227867546	2070.204910822641	1972.324227867546	2026.295089177359	20.752392464088967	-31.344775251976667	35933600.49725327	1963.4954084936207	6074.334950754897	5915.643570624561	50794.62109375	18300.832455127187	369.4574504368061	14844.025288211773	33.930683683498685	26.62431628220147	27.471849184696463	25.77678337970648	12.187722703527566	0.9324500657322218	2305.6247700425347	1776.3165554120972	2306.1247700425347	2320.183444587903	20.75520995237133	-31.37653967093603	1844052.8172461395	1664.1853435628002	1108.0813951277007	2916.999267578125	939.1683877992275	352.14714927343636	33.88916053958914	26.64086022786286	27.596965634129475	25.684754821596247	13.072393960050745	0.9230923585953184	2668.8646158642223	1947.511943324932	2669.3646158642223	2148.988056675068	20.75827499817742	-31.35801238473056	798386.866252235	1322.2355343906222	603.8159204518633	1470.52783203125	406.61509204381156	363.1491798501925	33.05808428363974	26.658476888437175	27.571832558166626	25.745121218707723	16.06069027532838	0.9222033281093875	2113.4354025784205	2545.314864291563	2113.9354025784205	1551.185135708437	20.75358697961949	-31.293415490509723	768766.8529059946	1306.089227170242	588.6020931139567	1498.4755859375	391.52974312060496	357.38378421220744	33.7815338916295	26.766650364014556	27.48747401274997	26.04582671527914	16.201379841016422	0.9381621677583116	1841.6949945214035	2630.974235341804	1842.1949945214035	1465.5257646581958	20.751295379253307	-31.284154275263624	850451.2745548848	1372.7416490911119	619.527552848685	1699.104248046875	433.13127745348015	400.9540444036035	33.28996100838888	25.691867273724966	26.464549859464316	24.91918468798562	14.614218928953292	0.9333523746092027	1822.1075938450972	2680.0050570271696	1822.6075938450972	1416.4949429728304	20.75113029750312	-31.27885359233824	985727.5415799272	1417.752538114133	695.2747500569619	1878.00537109375	502.02691450965506	396.60285297979806	33.53081139172711	25.944809427126458	26.664275759176345	25.225343095076575	15.72340512042278	0.9370194539869853	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773	1963.4954084936207	14844.025288211773
