time,flux,flux_err,time_original
-2.3571827683625397,11.17282276263814,0.0184474483581397,60805.7428172318
-2.315263871086968,10.987374065296224,0.012498076466793443,60800.92473612889
-2.2191263629772044,11.363018943437126,0.013568802833945334,60849.62087363711
-2.15089906056722,11.352829423942461,0.023551944019100015,60815.66910093926
-2.036808671951294,11.14161272231111,0.011456630850282918,60854.66319132814
-1.925639940544411,11.120123234961893,0.012231197007081302,60820.75436005931
-1.727068333449187,10.65697024682522,0.014245125306947057,60830.6729316666
-1.4069600921207004,10.339146949717945,0.019386800922813145,60811.55303990775
-1.3615654185966208,10.149281683316193,0.0159837060720199,60806.738434581435
-1.3162258911132811,10.284824305969131,0.011661832074742017,60850.52377410877
-1.3131993883627433,10.164196113717184,0.011892696349716333,60845.66680061157
-1.1840913009643554,10.13810583569261,0.011129350510431416,60855.51590869894
-1.0996203588556361,9.887362316842543,0.01242895222634883,60802.140379641205
-1.0166127197830765,9.769881857005046,0.015698759007709343,60816.80338728015
-1.000900141398112,9.825898932860026,0.010226977632466775,60826.53909985869
-0.8273085156193486,9.885517372509156,0.011088776919191584,60831.572691484274
-0.5696288359606707,9.774032114499619,0.02325068531074445,60841.55037116407
-0.31772614549707484,9.726050771218718,0.016966359497714342,60807.78227385463
-0.26851107950563785,9.979481741682779,0.013499699240269334,60846.7114889205
-0.259280601784035,9.977880493509987,0.01058813508168212,60851.580719398145
-0.02727904814260977,10.4942376033453,0.011185663275448942,60827.51272095185
-0.007974508780020255,10.049735888537395,0.017916487952228725,60812.95202549122
0.3409553301775897,10.370283357601743,0.015996865659901962,60798.720955330304
0.3758238117783158,10.065283591288795,0.012005301554998134,60832.77582381173
0.3988816734596535,10.247549801625212,0.019133783777264702,60837.65888167344
0.44543877884193706,10.39268054211907,0.014346798038427025,60803.68543877885
0.4527584407947682,10.44408253037761,0.01677467989248956,60808.55275844088
0.5029639032151965,10.195532906097954,0.018880829438471483,60842.62296390324
0.6584876551451506,10.106393624763207,0.012203835700254899,60847.638487655284
0.6956000532927337,10.586512729254496,0.02393457773532166,60813.655600053164
0.9782547283172608,10.403677127150734,0.011499648071890809,60828.518254728486
1.0039497251863834,10.501027816380464,0.012373521398733694,60799.38394972522
1.085809419773243,10.2683754359678,0.010409313857433216,60823.765809419834
1.2429177545618129,10.485086073670475,0.021183153990507065,60838.50291775462
1.2478550095028347,10.510029636853611,0.011029837086221517,60853.087855009595
1.5164232197514287,10.534239799003933,0.013643287841601001,60843.63642321974
1.9682070297665066,11.004490000628225,0.011647616483900626,60829.5082070297
2.0070112729955603,10.980108611322256,0.011730024700673457,60819.827011273126
2.0794407565505417,11.148900077405694,0.012064865334145275,60824.7594407566
2.2555242775104665,11.387138001817327,0.0208724703607738,60839.51552427746
2.409837799778691,11.261322186435152,0.02114187731087626,60810.50983779994
